#
# Device : FPGA
# Correlation : A-A fast (Vers. 1.22)
# Total Time   : 120.355 sec
# Total Counts: 3562633
# Counts / sec: 29601
-4.60205999132796E+0000 -1.00000000000000E+0000
-4.30102999566398E+0000  2.44137430099992E+0000
-4.12493873660830E+0000  4.48541333091578E+0000
-4.00000000000000E+0000  2.69322843411849E+0000
-3.90308998699194E+0000  2.14628015480912E+0000
-3.82390874094432E+0000  1.85953057167366E+0000
-3.75696195131371E+0000  1.71501788516935E+0000
-3.69897000433602E+0000  1.54623010155459E+0000
-3.64781748188864E+0000  1.48250797231289E+0000
-3.60205999132796E+0000  1.44799181919565E+0000
-3.56066730616974E+0000  1.39716583522314E+0000
-3.52287874528034E+0000  1.41613075530748E+0000
-3.48811663902113E+0000  1.38123530376313E+0000
-3.45593195564972E+0000  1.35165002969069E+0000
-3.42596873227228E+0000  1.35961529641042E+0000
-3.39794000867204E+0000  1.32396124804850E+0000
-3.34678748622466E+0000  1.30139299467802E+0000
-3.30102999566398E+0000  1.31789247570169E+0000
-3.25963731050576E+0000  1.28925544802969E+0000
-3.22184874961636E+0000  1.27503175925548E+0000
-3.18708664335714E+0000  1.26498035279059E+0000
-3.15490195998574E+0000  1.27313526918080E+0000
-3.12493873660830E+0000  1.28261772995381E+0000
-3.09691001300806E+0000  1.28413492447531E+0000
-3.07058107428571E+0000  1.25246350957020E+0000
-3.04575749056068E+0000  1.26953193821882E+0000
-3.01099538430146E+0000  1.24279140286630E+0000
-2.97881070093006E+0000  1.25176813292408E+0000
-2.94884747755262E+0000  1.21333256370205E+0000
-2.92081875395238E+0000  1.27996264972644E+0000
-2.89448981523003E+0000  1.26339995457425E+0000
-2.86966623150499E+0000  1.21522905981500E+0000
-2.83863199776503E+0000  1.29816897743927E+0000
-2.80966830182971E+0000  1.25123080288493E+0000
-2.78251605578609E+0000  1.24468790742473E+0000
-2.75696195131371E+0000  1.23634334457124E+0000
-2.73282827159699E+0000  1.25265317748371E+0000
-2.70996538863748E+0000  1.28081608532730E+0000
-2.68298189895189E+0000  1.26213564162804E+0000
-2.65757731917779E+0000  1.24658440967113E+0000
-2.63357704277403E+0000  1.24999809758742E+0000
-2.61083391563547E+0000  1.24286729003239E+0000
-2.58502665202918E+0000  1.24942915513000E+0000
-2.56066730616974E+0000  1.27420998669751E+0000
-2.53760200210104E+0000  1.24759588513737E+0000
-2.51215487988856E+0000  1.25774663607527E+0000
-2.48811663902113E+0000  1.22984111413985E+0000
-2.46533942417156E+0000  1.24588002122021E+0000
-2.44069198909299E+0000  1.23520548420449E+0000
-2.41736856051036E+0000  1.23008495948055E+0000
-2.39523411529611E+0000  1.25488159631308E+0000
-2.37161106994969E+0000  1.24468795591628E+0000
-2.34920696034807E+0000  1.25467615144132E+0000
-2.32790214206428E+0000  1.24152714426243E+0000
-2.30539480106643E+0000  1.22894708510683E+0000
-2.28399665636520E+0000  1.23448484648147E+0000
-2.26161587648784E+0000  1.23930883770383E+0000
-2.24033215531037E+0000  1.23892954441155E+0000
-2.21824462534753E+0000  1.23833474112239E+0000
-2.19722627470802E+0000  1.24067375356830E+0000
-2.17554872996339E+0000  1.22840734623668E+0000
-2.15335367142288E+0000  1.24387522535829E+0000
-2.13223797534980E+0000  1.23626217085928E+0000
-2.11069829749369E+0000  1.24486502712048E+0000
-2.08884239126002E+0000  1.23200523785299E+0000
-2.06803388527183E+0000  1.24300489938519E+0000
-2.04696554274964E+0000  1.23192576782234E+0000
-2.02571864112217E+0000  1.23432056227320E+0000
-2.00436480540245E+0000  1.23718194515189E+0000
-1.98401189461587E+0000  1.22009356184980E+0000
-1.96357073437333E+0000  1.22428182420854E+0000
-1.94309514866353E+0000  1.23426641344848E+0000
-1.92263209471584E+0000  1.23824002624237E+0000
-1.90222226546072E+0000  1.23441407016091E+0000
-1.88190068792201E+0000  1.22321034772009E+0000
-1.86169730183372E+0000  1.22673973119463E+0000
-1.84163750790475E+0000  1.21641582332425E+0000
-1.82102305270683E+0000  1.23225258804587E+0000
-1.80065628131061E+0000  1.21591380733350E+0000
-1.78054646292319E+0000  1.21969241839000E+0000
-1.76007518673785E+0000  1.21312345819064E+0000
-1.73992861201493E+0000  1.21870052544840E+0000
-1.72010501998836E+0000  1.21335148640548E+0000
-1.70005709997723E+0000  1.21224769487506E+0000
-1.67985371388895E+0000  1.20659871617057E+0000
-1.66005193830565E+0000  1.21071675848422E+0000
-1.64016451766011E+0000  1.21244793439909E+0000
-1.62024138415730E+0000  1.20967819326678E+0000
-1.60032627851896E+0000  1.20489572086293E+0000
-1.58045727529972E+0000  1.21110834651280E+0000
-1.56066730616974E+0000  1.20466852977930E+0000
-1.54098466769817E+0000  1.20487694721852E+0000
-1.52143350440616E+0000  1.20208534586396E+0000
-1.50168944621040E+0000  1.19994478869338E+0000
-1.48214458106997E+0000  1.19036379127745E+0000
-1.46249572515211E+0000  1.19440348741937E+0000
-1.44279366023447E+0000  1.19562273199468E+0000
-1.42337075155237E+0000  1.19179367898721E+0000
-1.40395299245456E+0000  1.19033348607840E+0000
-1.38457604711406E+0000  1.19023823611638E+0000
-1.36501919994877E+0000  1.18059222117078E+0000
-1.34558278508629E+0000  1.18950798358000E+0000
-1.32628809116303E+0000  1.18422301859410E+0000
-1.30693290607577E+0000  1.18042856614376E+0000
-1.28756076335481E+0000  1.17658789052155E+0000
-1.26820984622542E+0000  1.17490198230239E+0000
-1.24891344511398E+0000  1.16890662226056E+0000
-1.22951619056889E+0000  1.16776869778156E+0000
-1.21024306771471E+0000  1.16853863157582E+0000
-1.19094557277706E+0000  1.15969910044464E+0000
-1.17166239994100E+0000  1.15664647070761E+0000
-1.15242734085789E+0000  1.15175481154515E+0000
-1.13312218566250E+0000  1.15318049333116E+0000
-1.11393249508050E+0000  1.14772575097937E+0000
-1.09474395125155E+0000  1.14645102732192E+0000
-1.07559147885848E+0000  1.14487896444047E+0000
-1.05638184153594E+0000  1.14077415665862E+0000
-1.03727560682398E+0000  1.13572283904263E+0000
-1.01818139282934E+0000  1.13651137921801E+0000
-9.99023935077441E-0001  1.13127066271062E+0000
-9.79845968361667E-0001  1.12700035259794E+0000
-9.60685046135837E-0001  1.12336248789212E+0000
-9.41573975542995E-0001  1.12140636385807E+0000
-9.22450419548206E-0001  1.11728254556029E+0000
-9.03350641885376E-0001  1.11554690927436E+0000
-8.84306298117247E-0001  1.11158521754427E+0000
-8.65265236403602E-0001  1.10566281397455E+0000
-8.46185135655471E-0001  1.10121958706395E+0000
-8.27105302247824E-0001  1.10099416958346E+0000
-8.08060190343492E-0001  1.09477680211193E+0000
-7.89013026167855E-0001  1.08576466792779E+0000
-7.69998376737235E-0001  1.08109068421577E+0000
-7.50985186099075E-0001  1.07798680185244E+0000
-7.32007409634418E-0001  1.07214739228747E+0000
-7.13038569232738E-0001  1.06557641552774E+0000
-6.94057790155409E-0001  1.06194296566653E+0000
-6.75049122352311E-0001  1.05405527383054E+0000
-6.56050106562198E-0001  1.04830437327755E+0000
-6.37093616496864E-0001  1.04195487422044E+0000
-6.18118132344074E-0001  1.03587714039936E+0000
-5.99159922716575E-0001  1.02925945498421E+0000
-5.80209413893637E-0001  1.02276387744224E+0000
-5.61259930071433E-0001  1.01493550687665E+0000
-5.42307297118664E-0001  1.00994721569834E+0000
-5.23349485999686E-0001  1.00158481648273E+0000
-5.04420975781124E-0001  9.93998135338491E-0001
-4.85485451551046E-0001  9.87674433426988E-0001
-4.66545710329176E-0001  9.78137805272353E-0001
-4.47636018213315E-0001  9.71575173190970E-0001
-4.28728010959313E-0001  9.65210779076814E-0001
-4.09827168403686E-0001  9.53297489336965E-0001
-3.90912741513470E-0001  9.45478371798680E-0001
-3.71994440121916E-0001  9.38414932288784E-0001
-3.53081895435309E-0001  9.27386789594203E-0001
-3.34184572009065E-0001  9.18319811563120E-0001
-3.15289254613907E-0001  9.10660261840850E-0001
-2.96386245658269E-0001  8.99459866982420E-0001
-2.77489474109127E-0001  8.89805773266006E-0001
-2.58592313858698E-0001  8.81416291422475E-0001
-2.39709483733114E-0001  8.69615996737913E-0001
-2.20818523132100E-0001  8.62978545670954E-0001
-2.01936635890882E-0001  8.50155533636657E-0001
-1.83063060172214E-0001  8.40152722252984E-0001
-1.64182645706527E-0001  8.29864263623419E-0001
-1.45314495980018E-0001  8.17801930578069E-0001
-1.26446906486381E-0001  8.08236180000206E-0001
-1.07585362273209E-0001  7.96370830143464E-0001
-8.87225105576066E-0002  7.85990019278877E-0001
-6.98536019828826E-0002  7.76145647829449E-0001
